dataset,split,context,cost,seed,dimensions,final_test_acc,final_test_loss,avg_message_length,final_message_length,result_path
hierarchical,specific,shared,length_cost,0,"D(3,8)",0.4981478154659271,0.6969038844108582,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=0"
hierarchical,specific,shared,length_cost,0,"D(4,4)",0.9275439381599426,0.17729239165782928,4.160441175699234,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=0"
hierarchical,specific,shared,length_cost,1,"D(3,4)",0.8932535648345947,0.29657861590385437,2.9325,3.203125,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=1"
hierarchical,specific,shared,length_cost,1,"D(3,8)",0.5000650882720947,0.6969867944717407,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=1"
hierarchical,specific,shared,length_cost,1,"D(4,4)",0.49953120946884155,0.696647047996521,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=1"
hierarchical,specific,shared,length_cost,2,"D(3,4)",0.9097257852554321,0.26677897572517395,2.7553125,3.484375,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=2"
hierarchical,specific,shared,length_cost,2,"D(3,8)",0.5011686086654663,0.6967195272445679,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=2"
hierarchical,specific,shared,length_cost,2,"D(4,4)",0.49882322549819946,0.6967235207557678,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=2"
hierarchical,specific,shared,length_cost,3,"D(3,4)",0.8668554425239563,0.2903105318546295,2.1296875,3.203125,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=3"
hierarchical,specific,shared,length_cost,3,"D(3,8)",0.49842122197151184,0.6978451013565063,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=3"
hierarchical,specific,shared,length_cost,3,"D(4,4)",0.5006347894668579,0.6970955729484558,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=3"
hierarchical,specific,shared,length_cost,4,"D(3,4)",0.9264582991600037,0.4020479917526245,3.18625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=4"
hierarchical,specific,shared,length_cost,4,"D(3,8)",0.49867507815361023,0.6974768042564392,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=4"
hierarchical,specific,shared,length_cost,4,"D(4,4)",0.5009765625,0.6964727640151978,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=length_cost/seed=4"
hierarchical,specific,shared,no_cost,0,"D(3,4)",0.9312760233879089,0.3716995418071747,3.86359375,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=0"
hierarchical,specific,shared,no_cost,0,"D(3,8)",0.9165918231010437,0.2998858392238617,3.956500000953674,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=0"
hierarchical,specific,shared,no_cost,0,"D(4,4)",0.9171386957168579,0.19559261202812195,4.950643382072449,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=0"
hierarchical,specific,shared,no_cost,1,"D(3,4)",0.8757292628288269,0.25081297755241394,3.8871875,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=1"
hierarchical,specific,shared,no_cost,1,"D(3,8)",0.9027669429779053,0.22659054398536682,3.9287187480926513,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=1"
hierarchical,specific,shared,no_cost,1,"D(4,4)",0.9588330388069153,0.1104477271437645,4.946966910362244,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=1"
hierarchical,specific,shared,no_cost,2,"D(3,4)",0.938255250453949,0.3159136176109314,3.71828125,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=2"
hierarchical,specific,shared,no_cost,2,"D(3,8)",0.9185612201690674,0.2900370955467224,3.9269687509536744,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=2"
hierarchical,specific,shared,no_cost,2,"D(4,4)",0.9369385838508606,0.1395479142665863,4.9431985259056095,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=2"
hierarchical,specific,shared,no_cost,3,"D(3,4)",0.9277864098548889,0.3721679151058197,3.88328125,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=3"
hierarchical,specific,shared,no_cost,3,"D(3,8)",0.915921151638031,0.25972917675971985,3.921281249523163,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=3"
hierarchical,specific,shared,no_cost,3,"D(4,4)",0.958929717540741,0.18232636153697968,4.311544079780578,4.582720756530762,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=3"
hierarchical,specific,shared,no_cost,4,"D(3,4)",0.9231510758399963,0.2753080427646637,3.895625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=4"
hierarchical,specific,shared,no_cost,4,"D(3,8)",0.9208170771598816,0.2835833430290222,3.9699062490463257,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=4"
hierarchical,specific,shared,no_cost,4,"D(4,4)",0.9591845273971558,0.2550848722457886,4.998161764144897,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=shared/cost=no_cost/seed=4"
hierarchical,specific,unshared,length_cost,0,"D(3,4)",0.9229426980018616,0.3018425405025482,3.26265625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=0"
hierarchical,specific,unshared,length_cost,0,"D(3,8)",0.4981478154659271,0.6969038844108582,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=0"
hierarchical,specific,unshared,length_cost,0,"D(4,4)",0.9275439381599426,0.17729239165782928,4.160441175699234,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=0"
hierarchical,specific,unshared,length_cost,1,"D(3,4)",0.8932535648345947,0.29657861590385437,2.9325,3.203125,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=1"
hierarchical,specific,unshared,length_cost,1,"D(3,8)",0.5000650882720947,0.6969867944717407,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=1"
hierarchical,specific,unshared,length_cost,1,"D(4,4)",0.49953120946884155,0.696647047996521,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=1"
hierarchical,specific,unshared,length_cost,2,"D(3,4)",0.9097257852554321,0.26677897572517395,2.7553125,3.484375,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=2"
hierarchical,specific,unshared,length_cost,2,"D(3,8)",0.5011686086654663,0.6967195272445679,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=2"
hierarchical,specific,unshared,length_cost,2,"D(4,4)",0.49882322549819946,0.6967235207557678,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=2"
hierarchical,specific,unshared,length_cost,3,"D(3,4)",0.8668554425239563,0.2903105318546295,2.1296875,3.203125,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=3"
hierarchical,specific,unshared,length_cost,3,"D(3,8)",0.49842122197151184,0.6978451013565063,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=3"
hierarchical,specific,unshared,length_cost,3,"D(4,4)",0.5006347894668579,0.6970955729484558,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=3"
hierarchical,specific,unshared,length_cost,4,"D(3,4)",0.9264582991600037,0.4020479917526245,3.18625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=4"
hierarchical,specific,unshared,length_cost,4,"D(3,8)",0.49867507815361023,0.6974768042564392,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=4"
hierarchical,specific,unshared,length_cost,4,"D(4,4)",0.5009765625,0.6964727640151978,1.0,1.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=length_cost/seed=4"
hierarchical,specific,unshared,no_cost,0,"D(3,4)",0.9312760233879089,0.3716995418071747,3.86359375,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=0"
hierarchical,specific,unshared,no_cost,0,"D(3,8)",0.9165918231010437,0.2998858392238617,3.956500000953674,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=0"
hierarchical,specific,unshared,no_cost,0,"D(4,4)",0.9171386957168579,0.19559261202812195,4.950643382072449,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=0"
hierarchical,specific,unshared,no_cost,1,"D(3,4)",0.8757292628288269,0.25081297755241394,3.8871875,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=1"
hierarchical,specific,unshared,no_cost,1,"D(3,8)",0.9027669429779053,0.22659054398536682,3.9287187480926513,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=1"
hierarchical,specific,unshared,no_cost,1,"D(4,4)",0.9588330388069153,0.1104477271437645,4.946966910362244,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=1"
hierarchical,specific,unshared,no_cost,2,"D(3,4)",0.938255250453949,0.3159136176109314,3.71828125,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=2"
hierarchical,specific,unshared,no_cost,2,"D(3,8)",0.9185612201690674,0.2900370955467224,3.9269687509536744,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=2"
hierarchical,specific,unshared,no_cost,2,"D(4,4)",0.9369385838508606,0.1395479142665863,4.9431985259056095,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=2"
hierarchical,specific,unshared,no_cost,3,"D(3,4)",0.9277864098548889,0.3721679151058197,3.88328125,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=3"
hierarchical,specific,unshared,no_cost,3,"D(3,8)",0.915921151638031,0.25972917675971985,3.921281249523163,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=3"
hierarchical,specific,unshared,no_cost,3,"D(4,4)",0.958929717540741,0.18232636153697968,4.311544079780578,4.582720756530762,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=3"
hierarchical,specific,unshared,no_cost,4,"D(3,4)",0.9231510758399963,0.2753080427646637,3.895625,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=4"
hierarchical,specific,unshared,no_cost,4,"D(3,8)",0.9208170771598816,0.2835833430290222,3.9699062490463257,4.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(3,8)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=4"
hierarchical,specific,unshared,no_cost,4,"D(4,4)",0.9591845273971558,0.2550848722457886,4.998161764144897,5.0,"/home/laura/Documents/Uni/Communication and Abstraction/emergent-abstractions-HW2/runs/hier_dataset_matrix/dimensions=D(4,4)/dataset=hierarchical/split=specific/context=unshared/cost=no_cost/seed=4"
